gene_id	lib_1	lib_2	lib_3	lib_4	lib_5
gene_7073	16.0278138425487	16.5927199947976	16.3547028012047	14.7197316624829	26.237635697042
gene_7074	7.48247069145999	9.49744998410924	5.39265207112383	9.16464893984291	6.84486029374367
gene_7075	1.14273691258932	0	2.44325094764861	0	1.16472128551641
gene_7076	21.1796397969148	27.665888374701	15.9567828119173	18.977686564371	19.1706526794955
gene_7077	23.1138613883969	20.547691203389	16.344861175387	18.3212789903367	11.467256582651
gene_7078	11.9308160797594	2.02742865322301	5.67071913437246	8.33240833228667	3.08735592472237
gene_7079	9.19385719000863	9.54408253663049	9.92765260561609	10.3595119270577	8.88382454556098
gene_7080	11.7824169100273	8.43997291642107	6.89739906266762	10.357008261446	4.61936098899902
gene_7081	8.36226471603018	3.18151401439941	11.17189286595	12.0353928595583	5.63952099370676
gene_7082	0	1.54612327816148	0	1.16274797749115	1.03060480568323
gene_7083	6.32589201762452	12.0758599647706	14.9144973660338	11.9121435732628	6.80755279621685
gene_7084	26.9989650125324	23.9415697074836	24.9066182598411	18.6259199178483	29.5889123136101
gene_7085	4.66787550458398	1.77014248173436	1.73425756542321	1.71522890429363	1.50711992995733
gene_7086	8.60281141277573	3.19606446585074	4.21421697205088	9.56250899080199	7.35296093970255
gene_7087	29.2434612300459	19.8895209126995	21.0536922120767	23.7156432374043	20.6218505213144
gene_7088	0	2.5334295463817	1.71401545238222	2.21455036999873	4.31276732569788
gene_7089	4.80988530355868	7.89308005906001	4.71867313332944	3.35921670854263	1.94371504552125
gene_7090	2.32821035847808	15.1968195954645	7.17902042122061	4.24897264993385	2.27040906820842
gene_7091	2.63912850043138	3.12530095334268	2.2657575408154	4.9208317823268	3.48334914165847
gene_7092	0	1.62502841762655	1.30541711280884	2.31356885795861	1.9637792645723
gene_7093	2.01134699862462	6.69224721935977	1.93148856099302	1.33335462645442	4.17642811393854
gene_7094	32.410856247	24.1372401143611	27.7280685337334	25.317070048733	31.3040099841108
gene_7095	7.42197619324557	5.11870649925611	11.7357871461148	18.9650261196361	7.87620413282826
gene_7096	6.62815452689479	15.0233946281381	6.96169992239663	8.13813320556049	8.77068398831849
gene_7097	14.1126314814263	33.6423839467798	25.3107967660123	20.3358789550128	41.3319036578847
gene_7098	101.247878634304	115.943715830698	110.165788205499	96.447943203702	109.987011652016
gene_7099	19.7208141290409	20.7584217880928	14.6946256387665	16.9600959233286	22.3062261248883
gene_7100	38.8945891413787	17.4285802123876	11.501326665765	15.8892281005264	18.9269271777586
gene_7101	4.81420533214338	3.28107922136805	4.96092777915666	8.62837566776937	3.97278635427441
gene_7102	7.32590912972791	6.51098352498583	5.60102656402288	8.03331289087202	9.79738306527192
gene_7103	7.89822468869242	4.74140185545676	7.90674923985285	6.68414353657306	5.6257721166114
gene_7104	89.0215339916014	98.3031296470757	81.6016826523866	79.1771639179391	120.720789977444
gene_7105	0	0	0	0	0
gene_7106	56.0166745143641	21.5485054015167	21.6636827149443	32.4645274682606	21.2720902658704
gene_7107	3.78295310981757	1.9528140926224	2.75484259886711	4.50778116934803	4.97484390752583
gene_7108	10.2927263557021	11.9165147820387	12.5028937462563	10.6024181150378	12.4955558983847
gene_7109	30.812695340376	24.1820650211815	28.2179337919454	38.4716388211514	18.2963585502294
gene_7110	23.1307533133483	36.4719815473664	12.84659751184	16.1673050333692	16.1725770125521
gene_7111	76.7230000468079	86.8245260511161	71.9005893564728	65.2875682114849	57.0510085692283
gene_7112	0	0	0	2.63102018722708	0
gene_7113	2.70882251716883	2.00012078087269	6.60748941730311	4.77571811221499	5.99571099273062
gene_7114	3.65343865689204	12.6058332484726	4.3718966525155	3.38823143687191	2.28581166862529
gene_7115	6.66329987239763	2.9078609776528	10.7861779498259	5.93029731529658	6.70062238146791
gene_7116	13.3029931413358	13.0036441964369	14.2291378327729	14.1880384087158	11.1725006195183
gene_7117	4.48101736576333	4.53909471624758	8.39163332962923	4.85825755312128	6.46674811730346
gene_7118	18.4872897364265	19.523654405699	30.3881336791878	9.14086922141696	58.0786854440008
gene_7119	14.2739400588805	16.2872076312127	15.4070592388738	15.6186869732197	10.6225716104419
gene_7120	1.2872555748853	1.56496820121755	1.19848794529499	1.1535421173957	1.49676246501547
gene_7121	13.6694524749415	17.0716997080356	12.0440735968651	14.0754308581687	19.0257167882267
gene_7122	11.2827937560653	7.09590358334149	5.83726177080364	4.98375412097213	8.75065471535076
gene_7123	1.8051861445476	2.30618723956496	1.50402417778745	2.54910215366793	2.93653417019954
gene_7124	42.0268097202128	38.6055162547471	36.6893242563319	28.2045887797302	49.6864684193802
gene_7125	1.40551463534647	0	0	1.90627573659579	1.09699535674273
gene_7126	51.380310391714	43.5400602301892	42.9145319902964	53.814490777753	42.3219508633928
gene_7127	13.8153712155453	12.0545931678703	8.64546389685052	13.0931561196215	6.73364032731837
gene_7128	28.1998593222397	23.0585541755526	18.8844153880655	18.1396838828227	42.0923203865299
gene_7129	7.50757630895253	4.97146810612571	6.02181877155258	5.03719755934538	11.4856883192791
gene_7130	3.37245269503138	1.40272234535671	2.27483465475944	2.82202262000921	1.76788780703761
gene_7131	10.9749757821211	15.8590042567217	13.3631621635227	12.7234105688575	9.61194454906086
gene_7132	15.1592379430653	22.223750983827	14.7939374966707	6.39017756838451	5.36482633701591
gene_7133	35.9214415815865	34.0207916689158	47.3254971501665	49.7484368138201	70.1349653488198
gene_7134	7.24870346925969	7.27934704617089	4.75236428339893	2.52454262712023	4.18963471115798
gene_7135	4.89252518262197	5.80932477187758	11.097243637648	4.99968821422117	3.83692230206248
gene_7136	1.98748095501837	4.82776950228407	3.19296366614209	4.05602672809805	3.46476374941021
gene_7137	1.7284622346454	1.64065389209195	2.01791536473707	4.70921147704887	6.23847221930681
gene_7138	1.2033945655521	1.91795586249817	0	1.67062074456726	1.79147200114821
gene_7139	3.33784449198824	2.70211538339711	4.56003630916341	1.84717556819021	3.06524114480118
gene_7140	0	0	1.41169366251802	0	0
gene_7141	20.7605873489951	51.5965657679359	37.1089156101031	26.6452961378358	64.7290904785867
gene_7142	2.96262732858174	6.08880592620431	4.48075239092107	3.44216997025836	3.25646384165862
gene_7143	6.34850253787989	9.07622731036356	4.77323335261648	2.64874100353613	5.96132145571598
gene_7144	21.678623180135	10.2444493769461	22.7465125544825	43.3006522556959	23.031145163722
gene_7145	4.70096981337624	6.85548616868807	21.7924182501836	9.05411644943306	16.433897095054
gene_7146	3.22429494265752	4.76016541710268	3.61328625264566	2.30771377547795	5.61406378378393
gene_7147	6.35135603016074	4.29639554167302	5.45054779165942	8.10584760337587	6.539203320396
gene_7148	29.690938674027	27.3161680478595	30.1442985115159	37.9180483253009	21.4488431131238
gene_7149	6.35673165384942	17.8836616011358	18.2954646486227	10.0762794032175	7.68014544512632
gene_7150	11.5159515109614	6.69460713821952	14.0761786379667	8.77223294269007	13.3365155209151
gene_7151	19.3743777966189	25.6212780680697	10.1174218370699	17.2713176737589	14.0873237978863
gene_7152	29.9969233474642	16.5725090159274	22.67559642826	25.2081703658914	30.0468364921956
gene_7153	2.06276220044441	2.94032244219573	2.86683267555381	3.91712540648247	2.50013777229303
gene_7154	11.8627265445483	18.5778255808852	16.9914206148591	32.464182226741	11.9608782248208
gene_7155	6.60264034843053	2.67723510531761	4.24478706758224	5.18075340487911	7.68666799157533
gene_7156	1.8310787452116	1.16460686200369	0	0	0
gene_7157	5.03137212610573	6.06706528588541	7.77743991382918	5.5723005058384	3.83874411099176
gene_7158	1.68812159669479	1.56181600846664	1.78867152044067	2.11540721810062	1.27118005870944
gene_7159	34.2835992680531	30.2534437292682	32.9759731155425	30.1029699113725	42.0238442482363
gene_7160	7.15021500114984	10.3754802063486	12.8934143599906	8.18471858677932	7.69489924493265
gene_7161	5.4482336050668	5.05482255870435	3.32667951276112	4.27124864918246	8.71262072630267
gene_7162	34.6417289793731	17.1365954355468	7.13193375868241	6.43649865786661	12.8138550497392
gene_7163	5.21290028274084	3.43177013446763	5.95854945961105	6.54690121142711	3.64372921719892
gene_7164	4.64869533499522	1.73259241248317	3.04296455438719	3.80816470541383	2.13723706385825
gene_7165	0	4.84235396152582	1.07677386463072	3.44992331718918	3.74247077218947
gene_7166	23.2421182745604	11.5802001214632	39.21396096973	27.7176532009792	19.6204869765972
gene_7167	18.1647127968722	24.894057485397	24.4722161520959	27.5519672132596	21.2329650292817
gene_7168	18.5580125160627	27.4169796389517	24.2542410569355	11.5839705112615	32.0130876302627
gene_7169	7.41085690003999	12.9472640228013	14.1974908604107	7.85681735208502	11.0107685471027
gene_7170	8.2007111936405	8.91660254045547	4.55349010330392	9.66898338874431	31.6916226779423
gene_7171	0	1.30953202589128	1.01473974685357	0	0
gene_7172	1.9584594384535	2.24675144937926	2.30614089386914	1.50573773965018	2.32433617576774
gene_7173	80.6768435571237	76.1057130982534	69.6872401529278	127.070661270232	60.6588672550227
gene_7174	7.18426960070222	6.58749772139115	9.14681547536529	6.21525629968655	5.73356146834947
gene_7175	3.14287893514594	4.33591481387049	2.29866820003169	2.95265387396203	3.66384795749944
gene_7176	9.47818752561583	5.43466928202905	6.31278170544905	11.1682822262607	6.45480972674825
gene_7177	6.62245533705448	6.82343424292077	8.38772174939143	6.74493077226322	6.45863946888305
gene_7178	4.02017219590648	3.6425198126902	6.83852607317544	4.00104738512163	3.96063033098828
gene_7179	2.47488673080356	0	0	0	0
gene_7180	10.3694954428634	12.6225889601754	7.14042863356259	9.56094393450131	9.11904820850204
gene_7181	18.5760706221959	33.0727785429516	35.7886760760386	25.0198929927174	29.929430430178
gene_7182	35.1785082322539	15.8950879066066	77.5538551234066	39.2255587393049	21.4191230025174
gene_7183	36.7142924527814	49.5314552596156	26.5390583274898	22.3967956008717	37.9460316427495
gene_7184	14.8491337001889	21.755462741112	38.0329119744139	11.2741929692365	20.2792161120435
gene_7185	23.3362730767689	27.3857392161322	25.2250756226322	25.6757376686259	24.851654178926
gene_7186	45.6184890577521	41.1417702785557	57.9645659098888	46.3983017656418	61.505131860055
gene_7187	2.77981199176131	2.5619971262296	1.76941808038422	1.63329617550016	1.91899701558313
gene_7188	9.80104839000207	13.8927435735688	12.5052688925191	10.2306547667611	9.17405545845678
gene_7189	0	0	0	0	0
gene_7190	0	1.90438079523312	1.89378397825758	1.29907908271152	0
gene_7191	8.19760480213768	5.06423909426603	8.78936116104206	8.20400206735222	3.67273996568022
gene_7192	8.49862399583593	30.8758127391918	23.7776767018271	24.8724059782676	8.51806806370576
gene_7193	2.51524825513137	2.43545580446617	2.65077844383926	0	8.24258557896601
gene_7194	1.50543756271201	1.3169824346569	2.07809000205342	0	0
gene_7195	6.85092862558794	3.39425913010168	12.1039028265149	2.34380523440404	0
gene_7196	12.712234256145	48.8973246981867	18.1121861817068	36.2158025414713	11.6263189455998
gene_7197	0	2.73808050209212	0	0	2.05964906446232
gene_7198	3.93813661492718	3.76517507461837	4.16404975737521	4.18138778569457	4.53698283610377
gene_7199	53.478047031413	48.5044520843858	52.5037776880153	45.8855437321653	40.4697308423967
gene_7200	2.38217955370506	0	1.40612277574151	1.57627906127944	3.90224634011561
gene_7201	2.59243433564325	1.54528977410577	1.47124573607794	2.61465653151584	1.33565848638057
gene_7202	4.6890120175529	3.25944517670127	3.8484641873208	4.52771549617189	2.74740010483285
gene_7203	4.41915871044716	2.2847639327376	20.2785088337174	5.86213736266673	6.57932031682595
gene_7204	3.9867533678265	1.90681550379499	3.26011434065236	11.661220005058	3.71104387143317
gene_7205	7.30717973931344	7.66297319921862	11.3932641686165	12.4008532997257	4.75874501941715
gene_7206	19.5605780551943	35.5693059070187	16.9580987383958	35.1815013699395	35.0182232371732
gene_7207	38.5963167522888	25.4557162932209	34.3455538119525	43.1694833502366	31.9164156598886
gene_7208	84.2328739318429	127.434540981953	72.4439765194565	110.711196169124	88.498705696559
gene_7209	22.9735170233876	45.3178597789055	18.3394134709911	11.7403918651364	13.9001330374542
gene_7210	11.1500404988999	14.3976218573632	14.4291011792683	8.94461906801975	6.16617022767693
gene_7211	12.7934344539094	6.36672698029041	11.5074738723375	14.2418381254736	11.9760195470075
gene_7212	3.81516118344486	11.279091717488	8.47662861049429	6.90462897071846	9.47388489936006
gene_7213	17.1599874522665	14.7389398767825	14.7261699041735	33.9917878892597	19.7968283405761
gene_7214	7.12438710712429	3.03605040255589	7.53117582726943	7.77882867187538	16.6094996770651
gene_7215	39.1599797655745	57.314149567847	29.943446887948	85.67105932918	47.1740184221024
gene_7216	25.9275345073117	30.070804256875	27.9497397554796	28.9011936057346	32.6889096876907
gene_7217	6.03651005512341	3.0951630115869	4.55941199934093	2.69519542618435	4.577781631487
gene_7218	0	0	2.17228103992035	0	3.37313081015142
gene_7219	1.24364907138016	0	2.93934957822741	4.93132059226924	2.70618213979673
gene_7220	1.16967177402647	1.92390386923775	1.23032604146837	1.55379456291223	0
gene_7221	17.9548523467102	11.6244267021872	29.7976556800003	10.1758810645491	13.3696969637724
gene_7222	15.3392578207715	18.1186826518735	10.8713795031432	20.1243194845626	18.0817487083871
gene_7223	7.02885417072842	19.4684077425455	3.48522594002131	7.6029105628874	8.70420447181187
gene_7224	10.7320315047458	11.7252007257006	20.1880225533632	6.16340242395412	8.61355618277063
gene_7225	37.4975505953643	48.5122669956632	45.9946669953505	122.526910262196	48.8131300778786
gene_7226	5.25996592387547	5.27305564858303	11.3822563713699	11.264038281629	4.44032587974285
gene_7227	0	0	1.77865515507866	0	1.23235529189388
gene_7228	1.92296886949237	5.76811531345171	3.18496409640751	4.4445795394242	4.20742740792128
gene_7229	3.33531099883157	0	0	3.12989529732524	1.23834816286662
gene_7230	1.20067609024462	0	1.73102843847436	2.09179454444259	2.41012048917466
gene_7231	17.2592357465838	20.7725001779249	30.8467298438084	19.3176468741586	20.7137956356345
gene_7232	26.1444147727914	36.3910515026197	24.8268950780669	26.8675816508465	31.4299246195836
gene_7233	6.3357413219403	3.84553833803385	3.38540419258279	6.12826420900026	30.7339687148342
gene_7234	19.4907711667638	28.093279260336	16.1097615392546	22.6733732041173	20.5333851694023
gene_7235	16.8751317658527	42.5152608018759	29.171745969548	26.9335740375666	29.8747097652508
gene_7236	2.1853789816958	2.35815661300168	2.24267925038034	1.92260758609043	1.90894088329345
gene_7237	2.65532791242875	1.28339003662689	0.973164246767258	1.7444521028364	2.25336422056337
gene_7238	23.3395860420503	21.0120760932447	15.1821150958157	20.5448159768769	16.2050131626016
gene_7239	1.87912051609225	2.01233908127859	1.50762412633689	2.25482135030746	2.36446800593304
gene_7240	22.8974379524568	45.1514138751677	37.4733885875339	36.689780153705	30.2461922280496
gene_7241	17.8771518497696	8.90011386163087	14.3457664784004	21.2012224842659	16.1672258878187
gene_7242	6.41273067610101	15.3801621919383	28.4550284588477	11.7777944888601	7.81262303722136
gene_7243	35.3943278670824	17.0601475018183	27.4673580463728	36.5488817332093	26.652601564655
gene_7244	32.0114029773939	28.714083904088	30.5010591327837	29.1868536809885	51.7686130686725
gene_7245	24.9708105155291	34.9875747344175	21.1855727859201	21.9807046872054	21.8044789957678
gene_7246	52.050470077713	60.7934606150653	36.4517998763145	54.1510549520974	43.5914181529228
gene_7247	4.82142291332278	3.28979758326337	7.40269106933796	3.31135765269221	3.75557361007687
gene_7248	2.95340017367025	2.10923189655054	3.18106759578047	3.41992084447141	2.32033834871907
gene_7249	5.46224644868324	2.13143446418481	0	1.69347716024946	6.86458062166456
gene_7250	7.6171248194558	6.20312608172082	6.61322709381368	8.76451461728704	9.8416099565429
gene_7251	6.3608956789467	1.23638011043803	4.69669318039416	0	1.2091972096634
gene_7252	6.2833560280381	6.05642339076732	11.1430138711236	8.2891696304738	6.53429930551856
gene_7253	12.8508050348322	24.5595943576611	15.5050069312949	26.5466280876147	10.3755593895831
gene_7254	1.58071006619926	0	0	1.95684380826664	2.7575018031866
gene_7255	0	0	0	1.09497783343121	0
gene_7256	10.8171490801019	26.3170639122043	24.0897564117349	19.5973244190372	18.2638838002709
gene_7257	8.57769663390874	1.77679872718674	1.03255115621906	12.1909343746469	1.02919615762511
gene_7258	8.0926469894404	13.6315319841568	11.3248450521782	15.4922831593153	14.0216937271231
gene_7259	5.72133658579999	8.62519645409677	5.1702564364812	3.46510316403142	6.72076816124111
gene_7260	11.7511045075662	16.5130015920696	17.7132649620203	13.4312411338566	15.4221005530092
gene_7261	4.825966194153	3.64046740979427	3.61901529033645	4.69652657434385	7.54975785742059
gene_7262	25.8060097282088	27.3120874124957	13.6333381723435	18.1987727638017	34.8232255444584
gene_7263	60.3229902922798	58.0570461447679	55.1882947099878	46.629859923132	64.2753972019285
gene_7264	0	6.17623611500378	4.50218404839655	0	0
gene_7265	22.0118602629452	1.460486397505	5.07337029979247	4.62336067223337	2.66871747233417
gene_7266	15.8092932773125	27.2900252800579	22.6633264983027	12.2784395318094	30.2004875739062
gene_7267	12.6299273273054	12.4588824318983	8.68813490735988	13.3704454907248	12.8190652044637
gene_7268	14.4468178409376	10.3531944438442	11.6246619341221	9.21952674141348	9.13201698035172
gene_7269	25.0845445555392	24.3502170896281	17.6154275352416	26.9290931241151	4.69530937613938
gene_7270	6.06260180555401	0	0	2.10139829070486	1.06756948717396
gene_7271	4.99231659220289	2.87588103157776	3.10547021344204	3.30643450898873	2.8417464171666
gene_7272	2.24171231597837	2.03626157017944	8.79159665206198	4.26086449093896	3.4038414437627
gene_7273	0	2.37272612496578	3.92069288969275	1.37330648400312	1.98126698688095
gene_7274	3.57957407326296	2.53411911217216	8.83003588844953	4.80573243584943	5.16024705119411
gene_7275	21.5563713511487	14.4755793677878	9.19638600309844	16.1267895652573	14.054688115873
gene_7276	6.87830587691447	7.98196670213361	7.90487973001461	11.0565095713045	7.26503976530719
gene_7277	5.62287849505622	9.8217487295141	1.61573006256064	5.87682826481928	2.38438795445195
gene_7278	4.47405284392126	4.40480525721754	3.58057317339963	5.21238258495757	3.92260295755271
gene_7279	22.2088378958039	48.3412215382701	39.7662572184393	23.4480286603148	20.6413042712117
gene_7280	1.6446271569357	0	2.65554031979988	0	1.4731341918122
gene_7281	7.61869958341136	6.71968743285016	11.7500305964433	7.21218444432677	6.00389562347982
gene_7282	4.24701197668608	11.5695778841768	1.59983352643754	1.76358406572608	5.12287908101172
gene_7283	25.9774995653343	32.2942628479734	40.8273116226566	25.7033288224564	40.7625195745148
gene_7284	22.8384638463904	27.4760524775917	29.8108969920705	23.8210862304842	21.621298180709
gene_7285	212.08454012032	249.159097393001	327.228224049538	243.306841619088	176.736260613336
gene_7286	12.9847809570853	20.3001852467033	10.6020775376265	11.1287107155677	15.8170062936642
gene_7287	4.74025562792422	3.60920822158931	5.9423210286972	4.12595393112541	3.9273160652116
gene_7288	0	1.65387958688998	2.25709156553279	0	1.12666018257188
gene_7289	10.7184264677655	18.5326854865958	14.4437493413093	13.4985269024809	12.8934673263713
gene_7290	19.5371985333782	13.4709225578261	15.4776189169889	36.2070582250752	10.7794306195304
gene_7291	53.2609124600324	70.952234530875	65.9055801468447	76.0825289519411	57.2722440451209
gene_7292	2.53372322582846	3.11872978150758	5.24355601151965	5.42859856499765	3.04356485022668
gene_7293	5.86894050055201	6.53128256350127	9.56914464259214	4.76184813698559	6.49551320907946
gene_7294	9.81653124618041	9.81626792033657	11.3986647210342	7.86154590919763	8.30340004664797
gene_7295	5.3562901595304	6.51600503551716	10.2593248282496	8.06588840882952	6.87819548182292
gene_7296	43.7898409372825	38.2734834016169	68.17617553916	74.9769534457182	42.3783205373085
gene_7297	17.912693937251	8.00771547792096	13.0687039518265	8.95474210300707	12.8225481883862
gene_7298	17.9464739194117	23.5382766116916	6.53618821367609	24.1262843439606	10.0925761963447
gene_7299	6.30570070857692	2.41928994033204	6.6160404865271	2.02097573183325	5.45461732227242
gene_7300	0	0	0	1.03858547074367	0
gene_7301	26.5280947502737	20.2950241697072	18.5334666874941	25.3222727759679	25.8127367240409
gene_7302	37.2104212814477	15.8488505271696	7.9479932411355	16.4799559533413	16.6925156978644
gene_7303	0.885782360512008	1.08426418656317	1.96312766446176	1.74682343123032	0.782156121753834
gene_7304	10.1788115001695	8.25765027639593	8.70153075823753	11.6921931221495	11.1276541302574
gene_7305	2.04709041807462	2.55710132124558	3.60051759801604	2.11750102645406	0
gene_7306	1.26432182020506	1.75932371980762	2.03588686332657	1.13397421112471	0
gene_7307	9.77100240315264	13.1077841861124	7.7396351669727	5.506215101176	11.7083180795229
gene_7308	6.34029803430773	5.26690899185312	8.25037053071626	6.13610441390849	4.86351434849206
gene_7309	12.7717916300467	9.33591438276209	11.7619267131767	15.4310344480286	8.42493686446658
gene_7310	4.88987396540452	10.7742125791506	12.1809847765298	13.8244282841482	4.63904243795247
gene_7311	29.1551575167702	19.067946931872	25.076293730074	23.3500772066433	24.6652882304241
gene_7312	39.4402167386622	58.7078997322728	33.9807848306789	46.4379915189553	41.9228712692031
gene_7313	39.7065416858002	33.0189378807618	38.4541865813811	38.0665946899654	34.610858973019
gene_7314	75.9163672227671	63.4239498063155	40.5923674844865	31.639387362744	34.7761641497066
gene_7315	4.30101298529192	3.89576383338083	4.75041620569306	4.43030076717368	2.95845204421444
gene_7316	17.3906896125311	15.5350500880112	17.9589292097159	16.7050762491822	17.6468114139212
gene_7317	9.88169139941013	6.29094887799853	10.7901787280717	13.50941909324	3.68979647696516
gene_7318	1.51954037358267	2.56472681919648	1.05655210279467	1.84490906152498	2.06024884881757
gene_7319	13.5189361081283	33.6207227490546	6.10693485454229	8.64939783690051	19.1730462539118
gene_7320	9.60576765768679	8.70117105473994	11.3322602615814	9.30482345355613	14.5213854518132
gene_7321	0	0	0	0	0
gene_7322	0	0	0	0	0
gene_7323	5.16132145451098	9.45851707061173	3.08042018193585	2.47790575510279	4.95638898106839
gene_7324	3.08548737893087	0	1.32280252107648	0	4.51945221738594
gene_7325	14.8056470327173	15.1743614548722	8.36283656843203	9.46219387334599	17.4390002464999
gene_7326	5.73194555310893	8.4629427549852	3.46278764848521	5.96316391263943	5.04681717481921
gene_7327	8.37655100497603	3.73640749623445	1.95209772648028	11.0833290843873	2.49894141779735
gene_7328	23.8393452751112	49.8964170234302	62.9045296535457	33.4602903328569	35.051477724484
gene_7329	23.9663212622982	29.4975240741048	28.9664698371903	24.3430208218648	33.5527524700314
gene_7330	4.14533439057167	6.64519391872696	16.0207336822937	3.70478664617455	6.69356079907201
gene_7331	3.2376825910184	1.21198617164503	16.8409197273044	12.2473137385512	5.80339160163345
gene_7332	1.8567229649423	1.7231820189841	2.01363148384777	1.11219225649088	1.14825947463759
gene_7333	20.2794365952757	11.2034641756258	8.99036244984575	16.9015045734994	34.4907399658293
gene_7334	21.93057038317	27.774651246344	18.8666229238982	23.7517419448118	21.7815089416141
gene_7335	44.2131256026091	35.5238667280514	26.9610987111357	37.4194213836071	19.1414272956149
gene_7336	7.14593403960802	7.57112913347471	8.07149799432817	6.51237943295537	7.26935734879753
gene_7337	101.84697604817	77.7054160994948	80.0967819334153	86.7786546822333	82.0991086214052
gene_7338	1.93540181799211	2.51653142357285	1.69513935267206	3.99902399285585	1.57817574855876
gene_7339	35.8234304667545	34.009154183833	33.2225505981452	32.603023738507	41.2148315450576
gene_7340	7.1140842156407	5.43928164446476	6.99230535172992	3.64439594268086	4.65227757844311
gene_7341	2.41466671451925	2.60962090911135	2.95427643694708	2.82784081351287	2.18698814252768
gene_7342	28.9125347037847	31.4722070034652	19.9553805256035	22.2806854772878	28.2660249626122
gene_7343	29.9389410274551	19.5065351266855	11.6375668925386	20.0532339598026	16.7900570310689
gene_7344	1.25890753983907	1.54945117474808	1.11342176773919	1.18496517314153	1.86905466330475
gene_7345	2.73223269899051	2.72947613897173	1.56983450901642	2.11657346894374	1.15343632489012
gene_7346	0	6.10814067412588	4.50154894567086	4.4287738201369	1.14726636139943
gene_7347	1.70201770779287	5.10883374157107	2.03835267042284	2.6260706274929	1.66606043149275
gene_7348	1.28598708732672	12.2226746753165	9.71733231166022	7.22603072126353	2.15451999776244
gene_7349	0	0	9.94412728973363	1.58396703714477	4.31953561826163
gene_7350	6.64614114603049	3.13250897640707	4.8688003869635	2.00563112214066	3.08716546213294
gene_7351	36.7867673127482	32.3918772849212	35.0989033840853	35.0887097558339	44.5922776934804
gene_7352	9.71112279473194	6.41672141332786	8.99156394596869	9.96908759890943	10.2787040327863
gene_7353	21.7220171537368	8.77553101160333	12.2627059760637	8.52905075267632	4.89728702710065
gene_7354	4.29773601329876	4.73906482821369	3.65609209609695	2.24058001786657	3.03258008569269
gene_7355	2.16266492384106	3.84598493615766	1.49982626448178	3.05568709245455	1.90621516027511
gene_7356	17.466492845588	22.1063915462304	16.75874045971	11.7690380655982	10.0646580154328
gene_7357	6.25259283988967	7.59510141210375	7.68380094939894	13.1595971631046	8.85292539903226
gene_7358	12.7165300832595	7.11711074796809	13.3364581950389	9.4454188179767	12.3375831489418
gene_7359	7.11153782267388	13.9522068197632	18.8187602217492	9.54858807236733	9.04667074233971
gene_7360	14.2762910943484	7.61699556055639	10.0830680109174	6.91061118084285	8.32676318001638
gene_7361	11.5875026813199	6.76036560010071	11.3332613089302	6.58786643798428	7.7570869942287
gene_7362	1.2603267219957	1.96764177066546	7.72984656310069	2.98385366588098	1.49115680534995
gene_7363	25.3643606810852	23.4063935601501	22.3103732879364	24.8930293958936	22.5657982355749
gene_7364	2.60610120522585	2.05695723160947	1.2310381580244	2.21667828030942	0
gene_7365	42.966855833329	52.0936346107541	40.1324089544877	37.592145420798	54.0618422144153
gene_7366	11.5931350906161	16.6893502216359	7.71539294585996	7.93802826958762	9.44391588634891
gene_7367	135.083217013369	124.705480407441	138.706681362402	110.610593224478	104.767670114175
gene_7368	1.44797918878244	5.30754071205294	3.55746580857798	3.66510276357413	3.04939226053198
gene_7369	2.9222942270038	1.42388499856202	2.52205211946039	3.80142225715706	6.39407198260844
gene_7370	6.63819534351284	4.40535331757118	6.54624388183725	2.86420972731777	4.14657134585746
gene_7371	1.17492401467779	1.60962723665548	3.15029203494041	1.04614803053359	2.73911321377365
gene_7372	65.6027648733558	55.7784808632722	63.9293419012317	56.3479112873112	66.2437859419231
gene_7373	13.718145245984	17.032896815116	19.2510541745142	15.022790100713	21.3954659038764
gene_7374	5.36948143353819	7.1032410462865	7.12268648767803	3.91419028244722	10.3916875865574
gene_7375	28.0695851960039	17.6542593124974	24.4870961274148	22.5322409311125	14.9710878633179
gene_7376	2.64560493800243	2.91421301483141	3.74233463968906	2.73890699068575	2.93602366108279
gene_7377	1.07016798941499	0.857890005893407	0.685592118277286	0.749741283375941	0.91704845648839
gene_7378	0	0	0	0	0
gene_7379	3.09881562949857	1.61622535695832	20.9602020898869	6.56265648024598	14.0917421723509
gene_7380	3.96236718897147	6.60503002448321	7.9764701019814	7.29994296421584	6.63737672258648
gene_7381	58.4268389659841	34.0305418113323	45.6543746153561	42.9014019027558	45.4513001916939
gene_7382	0	1.77113673289808	0	0	2.46879283698616
gene_7383	1.43614700549739	5.17121059084816	1.59540056209249	4.91242722148142	2.432308621928
gene_7384	3.04592283693533	2.95912062123122	5.08232896888035	2.98276515316886	9.58064779806066
gene_7385	10.2777719257885	31.6900013844318	18.6306653098444	30.0784817147291	18.5031359362206
gene_7386	14.3536721816173	16.1222716057261	14.4957593249615	13.507909481196	13.1714786820112
gene_7387	2.56128243127445	3.41819593170209	3.99122907870227	3.94705764936311	4.93878528352754
gene_7388	8.00171154651472	6.1195036303441	3.98394998993514	9.12336739017773	5.09326918272799
gene_7389	21.4488968121379	27.2547192618561	41.7383936268394	23.2179442179273	18.9287280831808
gene_7390	8.80385635901368	10.6542174753785	8.97124574889643	9.45163604976192	11.6621555931449
gene_7391	4.64167118429641	7.3778355046486	4.99276003810075	5.88905003587816	8.2162108521786
