gene_id	gene_length
ENSG00000197818	3706.5
ENSG00000170324	2202.5
ENSG00000171560	2957.5
ENSG00000112977	962
ENSG00000100884	1245.8
ENSG00000146926	1625.667
ENSG00000104918	378.5
ENSG00000064115	704.7895
ENSG00000187747	1007
ENSG00000124782	4656.778
ENSG00000082684	2609.3
ENSG00000197124	1477.231
ENSG00000226685	1291
ENSG00000196663	2299.286
ENSG00000115539	880.6667
ENSG00000070182	5293.889
ENSG00000186925	329
ENSG00000256222	1382
ENSG00000164199	3635
ENSG00000166166	3024.5
ENSG00000120327	2572.5
ENSG00000179583	2294.545
ENSG00000172175	2306
ENSG00000197674	939
ENSG00000222036	3691.667
ENSG00000188783	5744
ENSG00000145975	970.8571
ENSG00000144285	4566.429
ENSG00000126890	868
ENSG00000164659	2278.692
ENSG00000123570	3745
ENSG00000167968	1354.6
ENSG00000000005	935.5
ENSG00000171557	1193.833
ENSG00000166596	1142.455
ENSG00000253293	1390.6
ENSG00000166349	3579.333
ENSG00000102069	1182
ENSG00000197891	2603.2
ENSG00000235780	1592
ENSG00000109519	1566
ENSG00000169252	2040
ENSG00000174453	3627
ENSG00000105227	3605.333
ENSG00000153879	3975
ENSG00000112699	919.6
ENSG00000129925	1295
ENSG00000147183	1600.5
ENSG00000217261	1586
ENSG00000140598	1096.5
ENSG00000112640	1945.778
ENSG00000159596	1578
ENSG00000123165	1439
ENSG00000183605	893.4444
ENSG00000154096	1244.4
ENSG00000204644	1831.333
ENSG00000117984	1235.667
ENSG00000188938	1548.364
ENSG00000205220	828
ENSG00000179532	3595.05
ENSG00000181649	953
ENSG00000186976	1922.455
ENSG00000108296	1432.75
ENSG00000143079	2250
ENSG00000015413	1095.667
ENSG00000166913	1354.714
ENSG00000128335	1118.778
ENSG00000174446	926.375
ENSG00000174915	997.8462
ENSG00000204677	696.5
ENSG00000164008	793.7778
ENSG00000122367	3285.6
ENSG00000147955	1119.143
ENSG00000143473	3073
ENSG00000129437	1089
ENSG00000154059	1498.333
ENSG00000128710	1299.333
ENSG00000136997	1624.6
ENSG00000032219	2500.273
ENSG00000062822	1582.615
ENSG00000167904	1108.706
ENSG00000122483	2661.308
ENSG00000100124	1031.083
ENSG00000214717	2733.8
ENSG00000129484	983.1818
ENSG00000189275	3379
ENSG00000102409	1194.5
ENSG00000176531	1104.111
ENSG00000178217	3347.2
ENSG00000118160	1657.714
ENSG00000112851	3146.579
ENSG00000145916	1881.833
ENSG00000205420	908.4
ENSG00000170584	2438.25
ENSG00000105220	1292.235
ENSG00000213077	2280
ENSG00000198951	2463.333
ENSG00000263563	779.5
ENSG00000110075	2139.222
ENSG00000104731	1112.96
ENSG00000096063	1973.143
ENSG00000124614	694.6667
ENSG00000183644	1301.5
ENSG00000185448	2578
ENSG00000257242	1094.3
ENSG00000112531	2644.706
ENSG00000151287	1021.571
ENSG00000176244	894
ENSG00000171951	1234
ENSG00000204020	1188
ENSG00000204161	1042
ENSG00000163634	665.4286
ENSG00000012963	1391.625
ENSG00000116254	4658.429
ENSG00000186572	387
ENSG00000221838	1206.588
ENSG00000162728	4167
ENSG00000109736	1411.909
ENSG00000115756	1916.4
ENSG00000170956	1050.75
ENSG00000068308	1850.429
ENSG00000128578	2841
ENSG00000125656	891.5
ENSG00000181588	2545
ENSG00000083635	3482
ENSG00000228567	1043
ENSG00000198128	938
ENSG00000166391	2080.667
ENSG00000166340	923.5625
ENSG00000253903	178
ENSG00000188729	1764.5
ENSG00000166676	2129.222
ENSG00000128802	1934
ENSG00000171222	1312
ENSG00000106004	991
ENSG00000224543	577
ENSG00000136929	2187
ENSG00000197888	2071
ENSG00000182053	1430
ENSG00000146373	2655.5
ENSG00000189164	1747.857
ENSG00000227234	467
ENSG00000103534	2776
ENSG00000083312	2020.062
ENSG00000205126	1799
ENSG00000139187	768.5714
ENSG00000137161	1605.5
ENSG00000121621	1672.25
ENSG00000204752	1824
ENSG00000118900	2782.6
ENSG00000143434	2287.25
ENSG00000267127	981.3333
ENSG00000106683	1983.25
ENSG00000128645	2026
ENSG00000002834	1807.556
ENSG00000005187	994.8667
ENSG00000118894	1283.778
ENSG00000119139	2595.182
ENSG00000158796	1407.308
ENSG00000136169	3039.75
ENSG00000164338	1506.375
ENSG00000123106	1138.957
ENSG00000243440	652.5
ENSG00000146842	1486.375
ENSG00000254093	863
ENSG00000114541	1311.368
ENSG00000173838	1763.3
ENSG00000181634	4735.5
ENSG00000134853	1823.8
ENSG00000137070	1094.688
ENSG00000033327	2141.857
ENSG00000178764	2744.5
ENSG00000092208	830.5
ENSG00000000419	965.8571
ENSG00000117472	899.4444
ENSG00000117000	6238
ENSG00000183091	8172.952
ENSG00000176563	1259.429
ENSG00000005020	1030.2
ENSG00000023041	1186.75
ENSG00000172728	1528.75
ENSG00000159873	1324.143
ENSG00000170906	489.9286
ENSG00000172362	1053
ENSG00000093183	1285.529
ENSG00000187954	1985.333
ENSG00000071991	2622.6
ENSG00000188771	685
ENSG00000164715	4734
ENSG00000159658	1644.571
ENSG00000085276	2239.789
ENSG00000120686	1312.667
ENSG00000181908	2335
ENSG00000109586	1836.857
ENSG00000118960	1693
ENSG00000135040	1698
ENSG00000143061	4645.25
ENSG00000198883	2691.2
ENSG00000147689	1788.5
ENSG00000118689	5730.667
ENSG00000137959	1699.909
ENSG00000188994	2773.556
ENSG00000101916	3789
ENSG00000118503	1320.2
ENSG00000158169	1543
ENSG00000100726	1174.25
ENSG00000185247	2035.75
ENSG00000077150	1526.111
ENSG00000146197	6237
ENSG00000182541	1936.1
ENSG00000204669	1246.5
ENSG00000162413	2692
ENSG00000108231	1193.167
ENSG00000120647	1173.917
ENSG00000176485	1005.2
ENSG00000137198	928.75
ENSG00000099995	1409.818
ENSG00000132953	4871.75
ENSG00000170291	1050.6
ENSG00000134884	1473.25
ENSG00000182324	3037.5
ENSG00000160305	3611.929
ENSG00000129562	517.8
ENSG00000005022	738.25
ENSG00000174429	2753
ENSG00000119650	797.8333
ENSG00000180233	1207.75
ENSG00000186838	1128.75
ENSG00000165730	2363.8
ENSG00000224383	1422.091
ENSG00000084710	3365.4
ENSG00000108344	1538.667
ENSG00000203837	2342
ENSG00000065675	2853
ENSG00000127080	2536.667
ENSG00000170935	511.5
ENSG00000074855	3136.667
ENSG00000213397	1099.25
ENSG00000122692	4198
ENSG00000168310	747.2222
ENSG00000094631	1218.605
ENSG00000075884	888.3571
ENSG00000159202	1403.5
ENSG00000100417	1291.111
ENSG00000182557	1126.143
ENSG00000140988	896.6471
ENSG00000090402	2294.667
ENSG00000077522	1849.857
ENSG00000188293	765
ENSG00000138101	1256.387
ENSG00000166902	805.5
ENSG00000112116	885.5
ENSG00000240563	3845
ENSG00000215455	1214
ENSG00000141431	1493.933
ENSG00000228835	1657
ENSG00000071859	870.8571
ENSG00000214042	736
ENSG00000116774	1851.5
ENSG00000007933	1268.333
ENSG00000132570	2036.5
ENSG00000170791	1024.944
ENSG00000090863	2111.846
ENSG00000211445	780.75
ENSG00000206177	560.3333
ENSG00000104427	1364.5
ENSG00000126752	1290
ENSG00000125826	1535.692
ENSG00000176809	1984.75
ENSG00000112837	1627.286
ENSG00000171928	1391.7
ENSG00000056661	1781.143
ENSG00000073712	2109.857
ENSG00000188710	410
ENSG00000154269	1675.444
ENSG00000152527	2544.375
ENSG00000231171	1028
ENSG00000140740	1048.455
ENSG00000100324	1083.714
ENSG00000126351	1725.9
ENSG00000164638	2204.167
ENSG00000183844	1308.5
ENSG00000149201	1400.545
ENSG00000234298	1876
ENSG00000107771	1926.8
ENSG00000122679	804.6667
ENSG00000164265	541
ENSG00000197935	2872
ENSG00000092203	1673
ENSG00000180532	2241
ENSG00000162639	1315.5
ENSG00000151692	1362
ENSG00000205097	2088
ENSG00000237521	1214
ENSG00000182111	5193
ENSG00000143575	969.7273
ENSG00000167987	1283.75
ENSG00000196967	2732.143
ENSG00000102076	843.6667
ENSG00000236032	1079
ENSG00000142173	2131.333
ENSG00000099910	1009.429
ENSG00000163939	3065.85
ENSG00000196337	1841.333
ENSG00000102890	1735.8
ENSG00000182170	869
ENSG00000261567	287
ENSG00000196188	1470.667
ENSG00000204580	1299.136
ENSG00000125780	1571.5
ENSG00000179615	929
ENSG00000134389	2809.5
ENSG00000172986	1498
ENSG00000178685	1185.739
ENSG00000178075	1559
ENSG00000170915	3322.667
ENSG00000050130	1202.5
ENSG00000198466	3134.8
ENSG00000138834	1563.067
ENSG00000117751	1774
ENSG00000131584	1784.846
ENSG00000151552	1030.778
ENSG00000140092	1318.111
ENSG00000233701	2722.5
ENSG00000122386	1295.6
ENSG00000146707	1145.8
ENSG00000070770	1730.667
ENSG00000130711	2471
ENSG00000126432	645.6667
ENSG00000128536	1850.412
ENSG00000107742	2267.444
ENSG00000152082	533.625
ENSG00000121690	1518.5
ENSG00000145388	2347.75
ENSG00000105722	982.4286
ENSG00000143393	1920.214
ENSG00000066777	2498.778
ENSG00000125351	1811.333
ENSG00000091181	1389.667
ENSG00000157014	2986.5
ENSG00000168397	1152.926
ENSG00000105088	1238
ENSG00000167644	484.25
ENSG00000158747	924
ENSG00000159261	1372
ENSG00000167757	986.1818
ENSG00000121210	2497.111
ENSG00000183395	763
ENSG00000253251	1047
ENSG00000101327	2514
ENSG00000115386	714.5
ENSG00000133789	2144.143
ENSG00000126581	891.3333
ENSG00000135829	1369.625
ENSG00000176014	950.0714
ENSG00000205744	1329.286
ENSG00000144290	2682.385
ENSG00000080371	1940.25
ENSG00000103121	711.3478
ENSG00000169085	1128.867
ENSG00000179059	2562
ENSG00000145832	1101.5
ENSG00000141837	2234.462
ENSG00000167637	1137.667
ENSG00000118985	1362.25
ENSG00000114331	1167.071
ENSG00000168993	1311
ENSG00000124523	1779.167
ENSG00000180921	4629
ENSG00000009335	1858.625
ENSG00000173467	567
ENSG00000188629	1718.286
ENSG00000106100	1933.889
ENSG00000177463	1515.083
ENSG00000161681	3356
ENSG00000206560	2301.267
ENSG00000155868	1585.333
ENSG00000145882	2824
ENSG00000180708	938
ENSG00000124574	1891
ENSG00000104147	856
ENSG00000115523	896.4286
ENSG00000163114	1386
ENSG00000039537	1360.625
ENSG00000198160	2591.182
ENSG00000103319	2185.25
ENSG00000099204	3387.643
ENSG00000165185	5590.667
ENSG00000002587	3004
ENSG00000196581	4777.667
ENSG00000223474	2076
ENSG00000132671	1257
ENSG00000171703	956
ENSG00000255346	3032.111
ENSG00000198083	980
ENSG00000007255	636
ENSG00000136986	2140.333
ENSG00000091732	1222.909
ENSG00000166401	1467.75
ENSG00000120937	691
ENSG00000164746	1771.833
ENSG00000185689	1268.778
ENSG00000111537	1214
ENSG00000164530	1323
ENSG00000183864	2667
ENSG00000205669	934
ENSG00000166483	1852.375
ENSG00000066697	1122.6
ENSG00000165046	1360.267
ENSG00000188158	5787.667
ENSG00000163206	773
ENSG00000002745	2184.5
ENSG00000163918	836.7857
ENSG00000134955	2308
ENSG00000163597	1335.7
ENSG00000167196	1299.4
ENSG00000170312	1310
ENSG00000154978	1218.647
ENSG00000182168	4046.75
ENSG00000157884	651.6667
ENSG00000156453	2764.1
ENSG00000105258	657.1429
ENSG00000116580	2712.375
ENSG00000090889	2827.333
ENSG00000163950	1294.667
ENSG00000123342	1755.5
ENSG00000197702	1812.111
ENSG00000170558	1987.6
ENSG00000149651	509
ENSG00000117724	2694.2
ENSG00000130540	1631.167
ENSG00000095574	1539.5
ENSG00000166529	1510.4
ENSG00000171695	812
ENSG00000138942	1996.286
ENSG00000159140	2842.238
ENSG00000150756	1017.571
ENSG00000206530	2277.333
ENSG00000112425	1202.167
ENSG00000025770	1184.6
ENSG00000198169	1515
ENSG00000099834	1598
ENSG00000182223	1456
ENSG00000222014	3076
ENSG00000160789	1284.077
ENSG00000058804	2937
ENSG00000180044	2576
ENSG00000168014	1767.65
ENSG00000104980	1107.583
ENSG00000131748	1148.241
ENSG00000003989	6517.6
ENSG00000159905	1864.25
ENSG00000108591	1243.095
ENSG00000143341	6590.5
ENSG00000131042	1965.375
ENSG00000163251	6706
ENSG00000203667	1818.2
ENSG00000226974	389
ENSG00000203805	1097.286
ENSG00000145907	1823.5
ENSG00000135407	1539.818
ENSG00000139132	2238.389
ENSG00000244474	2281.5
ENSG00000106565	1216.333
ENSG00000100294	1046.75
ENSG00000204950	2210
ENSG00000171302	1114.933
ENSG00000214325	449.5
ENSG00000198355	1541.5
ENSG00000148090	1021.5
ENSG00000163040	1219.125
ENSG00000171711	378
ENSG00000105698	1100.25
ENSG00000204488	1584
ENSG00000153303	2349
ENSG00000164850	2204.6
ENSG00000130338	8133
ENSG00000054179	1466.25
ENSG00000173641	1584
ENSG00000101412	2496
ENSG00000100739	1253
ENSG00000172534	5873.6
ENSG00000134020	603.3333
ENSG00000215372	2278.5
ENSG00000160917	944
ENSG00000132688	5554
ENSG00000186832	1008.75
ENSG00000236029	1798
ENSG00000146282	855.25
ENSG00000104081	1654.727
ENSG00000165383	1310.5
ENSG00000203923	1274
ENSG00000142530	832.8333
ENSG00000189433	2838
ENSG00000047621	1184
ENSG00000115414	4377.667
ENSG00000214827	1034.2
ENSG00000185945	2796.5
ENSG00000112297	2902
ENSG00000128298	1225
ENSG00000214844	93
ENSG00000067057	1001.667
ENSG00000166925	1383.167
ENSG00000204389	2065.667
ENSG00000105726	1790.467
ENSG00000175857	1169.429
ENSG00000107831	800.8333
ENSG00000171843	1884.6
ENSG00000184348	459
ENSG00000186814	1665.909
ENSG00000168137	2178.433
ENSG00000035141	1181.667
ENSG00000162745	1606.2
ENSG00000177700	736
ENSG00000169181	2298
ENSG00000213064	3235.5
ENSG00000240423	1261
ENSG00000135392	2177.6
ENSG00000134262	1402.8
ENSG00000188283	1295.25
ENSG00000162426	2019
ENSG00000092199	1367.706
ENSG00000171931	2910.833
ENSG00000131634	1808.5
ENSG00000204021	1221
ENSG00000003137	2244.6
ENSG00000253459	1689
ENSG00000118873	1450.2
ENSG00000071462	1158.895
ENSG00000151726	2572.667
ENSG00000187824	1060.5
ENSG00000253626	3831
ENSG00000173908	1677
ENSG00000084090	1407.333
ENSG00000176623	807.7368
ENSG00000196576	2195.917
ENSG00000146950	3537.5
ENSG00000131089	2708.778
ENSG00000075292	1724.6
ENSG00000113790	1368.5
ENSG00000242110	1787.3
ENSG00000169548	2146
ENSG00000162772	1215.778
ENSG00000222018	755
ENSG00000010295	2688.4
ENSG00000143590	1074.4
ENSG00000197136	2423.4
ENSG00000186468	1057.875
ENSG00000123689	864
ENSG00000163516	1180.577
ENSG00000114956	780.25
ENSG00000139780	1084
ENSG00000143851	1321.286
ENSG00000110171	1775.467
ENSG00000175445	1020.857
ENSG00000145777	1919
ENSG00000116761	1274.4
ENSG00000181191	1746.429
ENSG00000083457	1198.222
ENSG00000087365	1255.938
ENSG00000086991	1990.111
ENSG00000145703	1820.474
ENSG00000169840	1661
ENSG00000185737	2028.111
ENSG00000261115	5513
ENSG00000109452	1796.609
ENSG00000243477	1138.571
ENSG00000233932	1757.5
ENSG00000121413	1602.706
ENSG00000158813	1625.75
ENSG00000152954	905
ENSG00000205086	2172.5
ENSG00000167617	573.5
ENSG00000167157	1229
ENSG00000165898	1219.25
ENSG00000119508	3781.333
ENSG00000155816	1955.286
ENSG00000180198	1353.583
ENSG00000188039	6683
ENSG00000147650	2724.429
ENSG00000150593	1298.909
ENSG00000117335	2429.2
ENSG00000101448	1866.4
ENSG00000134376	3345.083
ENSG00000176401	1071.5
ENSG00000176547	1035
ENSG00000197635	1338.4
ENSG00000134323	2599
ENSG00000049089	1066.636
ENSG00000151025	4162
ENSG00000101203	3116.1
ENSG00000205076	512.5
ENSG00000102316	1437
ENSG00000153207	4736
ENSG00000235109	1297.278
ENSG00000188981	2598.75
ENSG00000107341	4070
ENSG00000168385	959.5
ENSG00000101282	1710
ENSG00000050327	2774.75
ENSG00000147124	2898.4
ENSG00000101138	1303.143
ENSG00000095383	2168.667
ENSG00000102445	2338
ENSG00000237136	518.75
ENSG00000164867	1697.3
ENSG00000171827	1304
ENSG00000197050	1029.556
ENSG00000162194	909.6154
ENSG00000158987	3381.867
ENSG00000102981	1237.25
ENSG00000131966	896.625
ENSG00000118482	3337.417
ENSG00000249931	1875
ENSG00000223524	2027
ENSG00000183748	3366
ENSG00000078081	1387.8
ENSG00000085449	1238.833
ENSG00000135926	947.6522
ENSG00000204296	1665.875
ENSG00000123561	1287
ENSG00000156140	2552.333
ENSG00000231192	941
ENSG00000163071	1456.5
ENSG00000175215	1390.625
ENSG00000120539	2813.75
ENSG00000169836	5185
ENSG00000197385	1826.5
ENSG00000096264	1026.333
ENSG00000198382	1755.455
ENSG00000144355	1417.857
ENSG00000170448	2383.5
ENSG00000234444	1626.75
ENSG00000254440	2498
ENSG00000197037	2798.9
ENSG00000130695	2134.125
ENSG00000135002	1469.667
ENSG00000151779	2478
ENSG00000237441	1615.5
ENSG00000125967	1019.909
ENSG00000161677	682.1429
ENSG00000157741	7376.6
ENSG00000166452	958
ENSG00000105321	790.8333
ENSG00000168096	1358.103
ENSG00000198400	1838.3
ENSG00000133067	1926.5
ENSG00000227184	7995
ENSG00000030066	1693.667
ENSG00000204174	1786.5
ENSG00000152611	818.75
ENSG00000173744	2435.875
ENSG00000188171	2525.667
ENSG00000155229	1734.4
ENSG00000157426	2442.182
ENSG00000152128	3072.333
ENSG00000166926	582.3333
ENSG00000185332	1053.4
ENSG00000072041	1666.182
ENSG00000160325	1371.286
ENSG00000133454	4325.5
ENSG00000136099	3783.5
ENSG00000160323	3081.4
ENSG00000198453	1787.385
ENSG00000170835	2274.5
ENSG00000133704	1293
ENSG00000145743	2920.6
ENSG00000001167	2726
ENSG00000198920	1722.615
ENSG00000110429	2267.692
ENSG00000158517	989.0909
ENSG00000089902	2469
ENSG00000155249	1075
ENSG00000140379	918.5
ENSG00000256671	815.5
ENSG00000177981	884.1176
ENSG00000061918	2438
ENSG00000166828	3494
ENSG00000171467	3390
ENSG00000109205	780.2
ENSG00000143367	1964.25
ENSG00000163624	2503.5
ENSG00000174939	1327.4
ENSG00000221933	1013
ENSG00000164304	2497.444
ENSG00000171241	1075
ENSG00000239590	941
ENSG00000164089	1060.7
ENSG00000155749	1211.4
ENSG00000170075	6586
ENSG00000143614	7467
ENSG00000243130	1143.357
ENSG00000108292	2043.545
ENSG00000182601	1985.5
ENSG00000173163	684.2222
ENSG00000185291	1081.667
ENSG00000163075	1335.667
ENSG00000157483	1200.6
ENSG00000132361	2005.4
ENSG00000183562	1470
ENSG00000026297	1369
ENSG00000234602	1456.667
ENSG00000260362	658
ENSG00000171566	999.4286
ENSG00000166800	2113.5
ENSG00000107021	2417.8
ENSG00000118363	820.375
ENSG00000181929	1006.095
ENSG00000065802	1421.556
ENSG00000126705	2844.6
ENSG00000007866	2112.333
ENSG00000176788	1136.5
ENSG00000180638	2020.2
ENSG00000162852	2732
ENSG00000130368	1134
ENSG00000106799	2421.3
ENSG00000116791	1640.429
ENSG00000185022	1868.571
ENSG00000206105	223
ENSG00000239886	739.5
ENSG00000140945	1259.333
ENSG00000214782	951
ENSG00000236279	1287
ENSG00000169908	1637.5
ENSG00000010438	663.75
ENSG00000197599	1477.75
ENSG00000154319	1613.429
ENSG00000102271	4120.5
ENSG00000136696	1113.5
ENSG00000214518	560
ENSG00000129226	1275.5
ENSG00000113722	1754
ENSG00000165406	2115.5
ENSG00000242259	2008.4
ENSG00000101447	2425
ENSG00000104969	1046.6
ENSG00000148602	2224
ENSG00000171448	3243
ENSG00000204702	1272
ENSG00000110108	1695.667
ENSG00000158201	1198
ENSG00000187013	1529
ENSG00000176024	1137.143
ENSG00000158769	1550.8
ENSG00000070047	4504
ENSG00000103707	1003.571
ENSG00000107281	933.6667
ENSG00000183742	3145.6
ENSG00000007216	2299.625
ENSG00000251695	1618
ENSG00000183434	1679
ENSG00000111843	823
ENSG00000267467	904
ENSG00000103502	1445.3
ENSG00000137207	898.1765
ENSG00000130385	1177
ENSG00000179104	4470.2
ENSG00000117419	892.1
ENSG00000122359	2305
ENSG00000123191	3490.545
ENSG00000102974	2839.667
ENSG00000140505	2721
ENSG00000128928	1367.857
ENSG00000180035	1280.25
ENSG00000198203	1894.222
ENSG00000212123	1514
ENSG00000127125	991
ENSG00000176490	1579.333
ENSG00000072134	1282.034
ENSG00000176383	1496.167
ENSG00000099812	2867
ENSG00000176225	3039.154
ENSG00000008513	1938.938
ENSG00000157445	2194.909
ENSG00000116586	616.1667
ENSG00000185730	1141.333
ENSG00000145050	982.5
ENSG00000256525	763.7
ENSG00000101470	738.5
ENSG00000181458	1482.714
ENSG00000106327	1787.357
ENSG00000108578	998.6429
ENSG00000167768	1504.5
ENSG00000138075	2832.8
ENSG00000151892	2968.667
ENSG00000072657	1353.714
ENSG00000147459	2373.667
ENSG00000115687	2431.188
ENSG00000106034	1743.5
ENSG00000135097	1355.333
ENSG00000145375	5299
ENSG00000188803	5916.5
ENSG00000104814	1122.312
ENSG00000204478	1546
ENSG00000128585	2186
ENSG00000010361	957.2632
ENSG00000135517	1793.5
ENSG00000156475	1383.348
ENSG00000100003	1254.059
ENSG00000232056	386
ENSG00000181847	1681
ENSG00000115507	1637.667
ENSG00000167562	2128.333
ENSG00000185787	967.6087
ENSG00000203546	1683.333
ENSG00000064309	2914
ENSG00000128276	1299.333
ENSG00000102524	956.5
ENSG00000175826	991.6667
ENSG00000176102	918.625
ENSG00000166961	1563.75
ENSG00000185669	1729
ENSG00000182700	2870
ENSG00000158859	4022.667
ENSG00000188725	1733
ENSG00000103150	3338.5
ENSG00000137673	1168
ENSG00000164100	3374
ENSG00000127527	1901.75
ENSG00000204852	1284
ENSG00000052749	2324.9
ENSG00000174579	1726.4
ENSG00000176742	965
ENSG00000125363	782.3333
ENSG00000198431	2085.893
ENSG00000170803	997
ENSG00000248333	1994.5
ENSG00000150750	1201
ENSG00000130508	1580.929
ENSG00000196767	1506
ENSG00000166816	1361
ENSG00000072682	1286.19
ENSG00000187840	854.5
ENSG00000159455	607.5
ENSG00000007314	4175.25
ENSG00000114554	4689.4
ENSG00000142515	1153.267
ENSG00000160202	931.8
ENSG00000004660	3403
ENSG00000134184	820.125
ENSG00000072694	2117.556
ENSG00000178996	4609.667
ENSG00000165496	806
ENSG00000162782	3144.75
ENSG00000165389	2775
ENSG00000135972	1037.667
ENSG00000140443	1969.765
ENSG00000204131	3451
ENSG00000124209	4845.5
ENSG00000137845	1194.111
ENSG00000215306	64
ENSG00000100106	2774
ENSG00000211456	1509.688
ENSG00000114446	1027.5
ENSG00000134779	1069.053
ENSG00000086189	1330.6
ENSG00000145632	818.4286
ENSG00000103254	905.125
ENSG00000150433	1179.167
ENSG00000185418	1614.833
ENSG00000154736	9048
ENSG00000225697	1598.318
ENSG00000109686	2813.6
ENSG00000264278	1292
ENSG00000183067	1278.333
ENSG00000148346	733.3333
ENSG00000147457	1568.1
ENSG00000180772	2879
ENSG00000182004	583
ENSG00000178104	1882.492
ENSG00000136014	1745.125
ENSG00000116690	3762.714
ENSG00000100348	1042.6
ENSG00000165568	902.1538
ENSG00000172404	2577
ENSG00000086061	1229.5
ENSG00000068976	1742.4
ENSG00000137100	1146.083
ENSG00000126226	1371.533
ENSG00000166004	3672.444
ENSG00000178921	1739.667
ENSG00000258869	1756
ENSG00000174721	2543
ENSG00000170647	1852
ENSG00000154359	1564.556
ENSG00000135535	2345.182
ENSG00000173610	1421
ENSG00000140368	1142.368
ENSG00000183048	1197.778
ENSG00000148735	2270
ENSG00000162909	1745.917
ENSG00000161133	921.5
ENSG00000254685	1431.333
ENSG00000161921	1312.2
ENSG00000141429	1659
ENSG00000186625	1127.625
ENSG00000138468	3245.333
ENSG00000231389	1444.5
ENSG00000164080	4129.571
ENSG00000133116	3377
ENSG00000206559	1142.5
ENSG00000136783	1386.5
ENSG00000145949	5766.5
ENSG00000113303	1463.8
ENSG00000103507	1485.5
ENSG00000100614	2290.667
ENSG00000165525	1840.833
ENSG00000134531	879.4167
ENSG00000198366	468
ENSG00000142046	830.2857
ENSG00000215277	664.4444
ENSG00000162763	1367
ENSG00000065243	2307.125
ENSG00000182093	817.2857
ENSG00000070882	2987.529
ENSG00000166971	1063.071
ENSG00000171204	876
ENSG00000257103	1927.75
ENSG00000103356	1230.824
ENSG00000138617	1479.8
ENSG00000143494	1409.917
ENSG00000025434	939.4118
ENSG00000187555	1502.818
ENSG00000128519	995
ENSG00000162892	1231.667
ENSG00000141736	2269.333
ENSG00000141503	2731.769
ENSG00000106078	4049.444
ENSG00000125730	868.4444
ENSG00000155008	1270
ENSG00000143196	1782
ENSG00000204503	2101
ENSG00000066933	3301.619
ENSG00000169962	3427
ENSG00000081377	2058.333
ENSG00000135069	1791
ENSG00000221977	941
ENSG00000174950	1127.667
ENSG00000136872	1328.5
ENSG00000255800	1138
ENSG00000196372	1838.6
ENSG00000187627	5571.75
ENSG00000139233	1205
ENSG00000242498	1833
ENSG00000172772	1468
ENSG00000157601	1328.059
ENSG00000187764	2290.84
ENSG00000146857	984
ENSG00000015479	1414
ENSG00000071127	1299.333
ENSG00000100341	2031.4
ENSG00000133056	2362.875
ENSG00000133243	1272.6
ENSG00000011007	2766.667
ENSG00000156804	1935.333
ENSG00000168124	941
ENSG00000203684	518
ENSG00000173406	1672.462
ENSG00000136867	1431.667
ENSG00000179142	2927
ENSG00000007129	1230.833
ENSG00000154768	685
ENSG00000121931	2391
ENSG00000100351	1269.455
ENSG00000186166	1054.2
ENSG00000136950	1895.667
ENSG00000133433	954
ENSG00000041982	3813.312
ENSG00000186105	1371.667
ENSG00000239474	1167
ENSG00000169372	866.0769
ENSG00000182330	1840
ENSG00000222020	415.6667
ENSG00000188921	3835
ENSG00000188626	1441.667
ENSG00000185340	1825.182
ENSG00000169855	3096.636
ENSG00000152661	3035
ENSG00000116815	912.6
ENSG00000056998	1893.3
ENSG00000176340	505
ENSG00000182611	495
ENSG00000128250	1494
ENSG00000080986	900.2
ENSG00000169914	2372.667
ENSG00000178343	1969
ENSG00000100823	901.7
ENSG00000197927	809.5
ENSG00000198934	3698
ENSG00000006625	902.6667
ENSG00000187664	2026
ENSG00000031691	1724
ENSG00000143947	697.1
ENSG00000145365	2461
ENSG00000119878	1833.5
ENSG00000099624	958.375
ENSG00000116688	1815.167
ENSG00000121858	1080.333
ENSG00000013523	1343
ENSG00000107897	2323.5
ENSG00000122863	6967
ENSG00000173237	1185
ENSG00000123405	1593.8
ENSG00000160994	1725
ENSG00000102081	2137.154
ENSG00000157214	2677.4
ENSG00000188086	1900.5
ENSG00000144908	1950.167
ENSG00000078898	1882
ENSG00000107593	2003.667
ENSG00000243364	1133
ENSG00000070388	863.5
ENSG00000185808	1841.375
ENSG00000188690	1001.5
ENSG00000090372	1240.25
ENSG00000076513	1599.6
ENSG00000184148	731
ENSG00000127588	981
ENSG00000165548	1169.75
ENSG00000140961	1270.429
ENSG00000023839	2502.667
ENSG00000184281	1059.7
ENSG00000100201	2345.333
ENSG00000136152	1576.5
ENSG00000100228	1764.333
ENSG00000087995	1548.667
ENSG00000112739	2406.8
ENSG00000206418	1316.5
ENSG00000156413	1421.25
ENSG00000027001	1038
ENSG00000159899	1637
ENSG00000151623	3244.333
ENSG00000196177	1884
ENSG00000166546	1485.556
ENSG00000111832	1514
ENSG00000231122	584
ENSG00000153485	1104
ENSG00000198488	1619
ENSG00000196431	721
ENSG00000131097	483
ENSG00000198171	939.25
ENSG00000159885	1057
ENSG00000087916	2424
ENSG00000198551	1338.667
ENSG00000254415	1309.5
ENSG00000136840	1008.875
ENSG00000176900	1023.5
ENSG00000205081	2142
ENSG00000152672	2236.5
ENSG00000143319	1812.667
ENSG00000204427	1145.667
ENSG00000100433	2620
ENSG00000178199	1578.25
ENSG00000134755	4958.5
